title,link,like,angry
지난달 서울 재건축 등 주택 착공 6천600가구…사상 최대 물량,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009987461,0,0
"올해 서울 재건축·재개발 1만4,800가구 일반분양",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=079&aid=0003051823,0,0
강남 재건축단지 투기의심 302명 콕 짚어 세무조사,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=028&aid=0002381303,358,35
"학군 수요 풍부한 강남구 `역삼e-편한세상`, 매물 품귀 속 전세 거래 눈길",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004202070,2,0
박원순 “재건축 초과이익 철저 환수”…안철수·김문수와 대비,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=028&aid=0002410472,7,15
서울시 녹지축 복원... 재건축단지 또 호재,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003674356,8,0
서울 재건축 전세대란 온다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001234226,1,0
"분양가상한제 유예… ""재건축 몸값 더 뛸듯""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004286995,1,72
"정부, 재개발-재건축 규제 강화",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008102114,0,0
6개월새 집값 '3억' 뚝… 뿔난 재건축 단지 주민들,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004201251,10,11
압구정 재건축 일정 최소 1~2년 늦어진다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003717004,2,0
[뉴스워커_부동산] 내달 서초·강남·구리 노른자위 '재개발·재건축' 쏟아진...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=009&aid=0004421277,0,6
분양가상한제에 벌벌 떠는 강남권 재건축… 둔촌주공·신반포3차 등 수익 악화...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=055&aid=0000593332,1,3
[취재파일] 너도나도 재건축 총회…'초과이익환수제'가 뭐기에,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003672814,9,172
공급 막은 18번의 대책...서울 계획물량 절반도 못채웠다,https://search.naver.com/p/crd/rd?m=1&px=416&py=1550&sx=416&sy=892&p=UB%2FfBlprvhGssbOBbxwssssssBG-111401&q=%EA%B0%95%EB%82%A8%EA%B5%AC%26%EC%9E%AC%EA%B0%9C%EB%B0%9C%26%EC%9E%AC%EA%B1%B4%EC%B6%95&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=X2Aisv1M6SIvNzZdAOr8bg%3D%3D&time=1581240991681&bt=22&a=nws*j.nav&r=18&i=88000108_000000000000000003672814&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D101%26oid%3D011%26aid%3D0003672814,9,172
분양가상한제에 벌벌 떠는 강남권 재건축… 둔촌주공·신반포3차 등 수익 악화...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=009&aid=0004421277,0,6
[취재파일] 너도나도 재건축 총회…'초과이익환수제'가 뭐기에,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=055&aid=0000593332,1,3
공급 막은 18번의 대책...서울 계획물량 절반도 못채웠다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003672814,9,172
올해 재개발·재건축 분양물량 5만6363가구…역대 최대,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004150875,0,0
김주하의 12월 31일 뉴스초점-부동산 해결사는 세금?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=057&aid=0001408033,0,0
정부 초과이익환수 엄포에 강남 재건축 거래 '올스톱',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009857903,46,36
"쏟아지는 재건축 민원에… 박원순 ""피 흘리는 내 모습 안 보이나""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=023&aid=0003438055,5,67
서울 재건축ㆍ재개발 이사 5만가구…‘전세난’ 걱정,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=032&aid=0002786446,0,0
재건축·재개발‘전성시대’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001185936,0,0
"감사원, 수도권 재개발·재건축사업 7월까지 실지감사",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009358596,6,0
"서울 재건축 5만5천가구, 조합원 지위양도 금지로 '타격'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009452097,67,37
갈수록 어려워지는 재건축..서울 공급절벽 오나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004040373,18,45
서울 재개발·재건축 5만가구 이삿짐…커지는 '전세난' 경고음,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003818828,3,3
서울 노른자입지 강남·서초·구리…내달 '재개발·재건축' 분양 러시,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=031&aid=0000486613,1,0
밥하다 잡혀와 징역 6년… 재건축 '탐욕'이 부른 형벌,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=005&aid=0001044651,0,1
"박원순, 강남북 균형 발전에 재건축 부담금 활용",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=162&oid=011&aid=0003301600,0,5
4분기 서울 재개발·재건축 사업지에서 5802가구 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003926688,0,0
[ISSUE INSIDE] 붕괴 위험 없으면 재건축 못한다는데 목동·상계동 ‘패닉’…...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000058603,0,5
"""주택 공급 부족, 도심 내 재건축과 재개발이 대안""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003371933,2,3
내년 전국 민영 아파트 32만가구 분양…올해보다 15% 준다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0011297905,5,13
"""초과이익환수 피해 올해 안에 빨리""…재건축 단지 총회 붐",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=448&aid=0000230354,0,1
강남구 ‘개포주공4단지’ 재건축 이주 앞두고 거래 활발,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003919401,2,1
"""초과이익환수 피해 올해 안에 빨리""…재건축 단지 총회 붐",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=448&aid=0000230354,0,1
강남구 ‘개포주공4단지’ 재건축 이주 앞두고 거래 활발,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003919401,2,1
재건축 발목잡힌 '양천·노원구' 집값 동반 하락,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004062062,3,4
은마아파트 '49층 고수' 재건축계획 서울시에 다시 제출,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009367659,8,58
재개발 기대감…서울 단독주택 상반기 5천763건 거래,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010248295,0,0
올 재개발-재건축 분양 역대 최대,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003120096,0,1
"압구정 재개발, 결국 지방선거 쟁점으로… 집값 高高",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001319056,1,0
5~6월 재건축‧재개발 1만7000여 가구 쏟아져…2010년대 들어 '최대',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003931918,0,0
[단독]안전진단 신청 ‘0’… 꽁꽁 얼어붙은 서울 아파트 재건축,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003185724,6,23
"신동아건설, 삼성동 범화빌라 재건축 수주",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004268858,0,0
연내 서울 재개발·재건축 2만 가구 쏟아져,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003779218,1,1
"재건축·재개발, 서울 분양시장 ‘핵’으로",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003064584,1,0
‘규제의 역설’ 부동산 시장 재건축·대출 규제 애꿎은 실수요자 피해,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000060737,6,26
강남 재건축부담금 폭탄 … 신축 단지만 강세 양극화 우려,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=353&aid=0000030593,53,144
"잠실주공5 등 재건축조합 8곳, 초과이익환수 위헌소송 제기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002248322,1,0
'재개발' 강남4구·부산 등 집값 과열지역 다음주 합동단속,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002777542,1,3
개포동 재개발 `개포주공5단지` ... `희소가치`에 인기↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004396357,7,3
서울 아파트 분양 10에 9가 재건축·재개발 '전성시대',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=079&aid=0002920278,0,0
서울 재개발.재건축 정비사업 기부채납 ‘현금’도 가능,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003839985,1,0
겹겹규제 속… 연내 서울 재건축·재개발 1만2000가구 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003909600,1,0
[올해 정비사업 분양 역대 최대]①서울 강남권 재건축 물량 줄줄이,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004003965,0,0
서울아파트 시장 '눈치보기'…반포 재건축 2억원 내린 급매도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009456446,248,52
[단독] 재건축·재개발 조합장 장기 연임 막는다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003424919,27,1
서울 재건축ㆍ재개발 수요 증가에 '전세시장' 긴장,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=057&aid=0001120546,0,0
청약경쟁 일반분양의 4배… 재건축 당첨은 ‘바늘구멍’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002361897,1,1
재개발 기대감…서울 단독주택 상반기 5천763건 거래,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010605327,1,0
HUG 보증 거부…강남재건축 급제동,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001088757,0,0
"신동아건설, 삼성동 범화빌라 주택재건축사업 수주",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002267073,0,0
고층 아파트 대신 저층 다세대 재개발 뜬다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0002860361,0,0
"정부, 주택 대출 한도가 축소 재건축과 재개발 지위 양도 제한",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008104182,0,0
재건축·재개발 옥죄기 집값 폭등 불씨 되는가,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=586&aid=0000006321,4,1
재건축·재개발 옥죄기 집값 폭등 불씨 되는가,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=586&aid=0000006321,4,1
"서울시, 이주 늦춰 강남 재건축 압박 가세...잠실·서초 '제동'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003231200,1,3
"서초우성 재건축 분양 10월도 '불투명'…조합-HUG, 분양가 힘겨루기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0003630459,3,34
서울시 8년 만에 강남과 인사교류…강남구 부구청장 전출,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=018&aid=0004152890,0,1
"유찰, 또 유찰…재건축 수주 몸사리는 건설사들",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001483417,0,2
재건축규제 느는데... 수도권 10년후 35%가 '늙은 집',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003522775,4,32
"서울시, 주택 및 건물 재산세 부과…""강남구 2,620억 내야""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000661605,0,1
재건축단지 절반이 '손바꿈'…집값 뛰자 투자수익 20억 넘기도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008968063,7,28
"""5~6월 재건축·재개발 일반분양 1만7000가구…2010년 이후 최대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004229539,0,1
서울 재건축·재개발 이주 5만가구…전세난 우려,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=076&aid=0003089454,0,0
"내년 재개발·재건축 분양 물량 11만8,000가구 역대 최대",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002942472,4,0
"건설사 새 주력...서울 재개발, 지방 재건축",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001453869,7,2
"서울시, 재건축 설계변경 기준ㆍ의무강화",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001474765,7,5
[이슈분석] ‘안전진단 저항’ 본격화… 계속되는 재건축 규제 후폭풍,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001077120,2,2
"""재건축 아파트보다 더 높게 자란 나무, 살릴 순 없나요""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009711213,21,2
30년 연한 채워 서둘렀는데…목동·상계 재건축 `패닉`,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004103237,11,21
[이슈 | 아파트 리모델링이 뜬다] 재건축보다 리모델링이 나은 이유,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=037&aid=0000024726,58,31
서울 재건축·재개발 하반기 5만가구 이주···전셋값 상승 부채질하나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003028250,1,0
연내 서울 재건축·재개발 1만2천가구 일반분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002206944,0,0
"장영철 후보, 강남 재건축 규제 완화 논의",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=030&aid=0002714363,0,0
내년 전국 민영아파트 32만5000여가구 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002373426,3,0
서울시 '도시건축案'에 재건축 하락,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003433440,1,0
"강남 재건축 단지, 35층 층수 제한 풀기 '안간힘'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0007472192,5,0
"국토부 ""강남 주택공급, 재건축 이주 수요 충분히 감당""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009814387,6,56
"""초과이익 부담금 최고 8억 넘어""..강남 재건축시장 '패닉'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004015908,21,10
줄잇는 서울 재건축·재개발…전세난 위험 커진다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=029&aid=0002401106,0,0
'재건축 대장주' 대치동 은마 너마저…,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004163886,43,6
재개발·재건축 일반분양 5만189가구 '역대 최대',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003560040,0,0
‘재건축·재개발 알짜’ 내달 대거 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002343760,0,2
"국토부, 수도권 재개발 임대주택 비율 30%로 확대 방침",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000182472,0,0
"신동아건설, 범화빌라 주택재건축사업 수주",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002386638,0,0
"1분기 재개발·재건축 전국서 12곳뿐…작년보다 41% 줄어, 일감경쟁 치열",https://search.naver.com/p/crd/rd?m=1&px=287&py=1615&sx=287&sy=892&p=UB%2FghsprvTosstUfHO0ssssst3w-113402&q=%EA%B0%95%EB%82%A8%EA%B5%AC%26%EC%9E%AC%EA%B0%9C%EB%B0%9C%26%EC%9E%AC%EA%B1%B4%EC%B6%95&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=X2Aisv1M6SIvNzZdAOr8bg%3D%3D&time=1581241199238&bt=22&a=nws*e.nav&r=20&i=880000C4_000000000000000002386638&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D101%26oid%3D021%26aid%3D0002386638,0,0
"서울 아파트값 3.3㎡당 2,179만원..강남구는 4,200만원도 돌파",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003200199,0,0
"속속 분양 앞둔 재건축 단지, 일반분양 물량 체크 필수",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001355160,1,1
[새 출발 2020 부동산 시장] 서울 vs 지방 집값 초양극화…9억~15억 아파트 하...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004265909,3,28
`규제무풍` 서울 재개발 입주권 3억 웃돈…집값 상승 부채질,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004214694,18,204
올 재건축·재개발 서울서만 1만3312가구…알짜 단지 `찜`,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004078109,10,7
구룡마을 사업 또 보류에 강남구 반발…다음에 표결로 결정,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008797759,3,0
"신동아건설, 삼성동 범호빌라 재건축 수주… 강남권 두 번째 정비사업",https://search.naver.com/p/crd/rd?m=1&px=307&py=1149&sx=307&sy=892&p=UB%2FgNwprvOsssmTsWJNssssstD4-219419&q=%EA%B0%95%EB%82%A8%EA%B5%AC%26%EC%9E%AC%EA%B0%9C%EB%B0%9C%26%EC%9E%AC%EA%B1%B4%EC%B6%95&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=X2Aisv1M6SIvNzZdAOr8bg%3D%3D&time=1581241216319&bt=22&a=nws*e.nav&r=8&i=880000D8_000000000000000008797759&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D101%26oid%3D001%26aid%3D0008797759,3,0
"재건축·재개발 사업 궁금증, 한국감정원에 문의하세요",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003883640,0,0
"기재부 ""강남4구 재건축 투기수요로 급등…대책 검토""(종합)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009798357,4,30
"[뉴스워커_부동산] 군계일학, 도심권 재개발‧재건축 단지 어디?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009222509,10,19
"'개발 호재' 제주·부산, '재건축' 강남3구 집값 '들썩'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003936970,5,1
올 하반기 서울서 재건축·재개발로 5만가구 이주,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000378291,11,17
"""돈 나올 데가 없다""…재건축·재개발에 ‘올인’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003881546,2,1
2조6000억 반포주공1단지 재건축 속도낸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0007695273,2,0
[르포]올해 첫 강남 재건축 분양 '방배아트자이' 가보니,https://search.naver.com/p/crd/rd?m=1&px=295&py=1440&sx=295&sy=892&p=UB%2FgmdprvTosssHSdaCsssssspC-263400&q=%EA%B0%95%EB%82%A8%EA%B5%AC%26%EC%9E%AC%EA%B0%9C%EB%B0%9C%26%EC%9E%AC%EA%B1%B4%EC%B6%95&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=X2Aisv1M6SIvNzZdAOr8bg%3D%3D&time=1581241235790&bt=22&a=nws*e.nav&r=13&i=88000127_000000000000000007695273&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D101%26oid%3D003%26aid%3D0007695273,2,0
가뭄에 단비… 강남 재건축 시공경쟁,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001446575,0,0
"""'세금폭탄' 겁주기로 재건축 족쇄""…위헌·형평성 논란 이어질듯",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000396477,0,6
"""재건축만 올랐을까""…'헛다리' 진단에 섣부른 대책 우려",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000395617,29,77
"현대건설, 재건축·재개발 집중… 1위 탈환 시동",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004399117,8,0
강남 재건축 경고 '약발'···서울 아파트값 상승세 '주춤',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003212959,0,0
"일반분양 많은 수도권 재개발·재건축, 연내 20곳 쏟아진다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003860431,0,0
"한라, 서울 강동구 둔촌동 삼익빌라 재건축사업 수주",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003777355,0,0
들썩이던 강남 재건축… HUG 분양가 규제 유탄 맞나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003370568,1,1
"신동아건설, 삼성동 범화빌라 재건축 수주",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=469&aid=0000311171,0,0
재건축 규제 기조 불구…포스코 정비사업 수주 1위,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004240842,0,0
리모델링 vs 재개발… 재건축 규제 반사이익 어디로?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003129721,5,5
수도권에 부는 리모델링 열풍 | 재건축 규제 반사이익으로 날개 단 리모델링 ...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000062165,3,1
올해 재개발·재건축 일반분양 5만가구···2000년 이후 최대,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004125346,7,56
"""40년 전 지정 아파트지구도 재건축 일몰제 적용하다니…""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001286405,5,1
"[9·5부동산 추가 대책] 분양가상한제, 강남권 재건축 직격탄",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003148864,4,1
억대 부담금 때문에 재건축 위기,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001060625,0,0
초여름 분양시장…재건축ㆍ재개발이 주도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001446772,4,0
다시 불붙는 강남 재건축 시공전쟁,https://search.naver.com/p/crd/rd?m=1&px=397&py=1524&sx=397&sy=892&p=UB%2FgrlprvOsssmy27aGssssssnK-171276&q=%EA%B0%95%EB%82%A8%EA%B5%AC%26%EC%9E%AC%EA%B0%9C%EB%B0%9C%26%EC%9E%AC%EA%B1%B4%EC%B6%95&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=X2Aisv1M6SIvNzZdAOr8bg%3D%3D&time=1581241279384&bt=22&a=nws*e.nav&r=15&i=8800010E_000000000000000001446772&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D101%26oid%3D016%26aid%3D0001446772,4,0
다시 불붙는 강남 재건축 시공전쟁,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001446772,4,0
"기재부 차관보 ""강남4구 재건축에 투기적 수요…대책 검토""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009797808,2,12
박원순 “한강변 재건축 35층 제한.. 바꿀 생각 없다”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004140097,96,202
강남 누르니 강북 재개발 '쑥'…주택시장 풍선효과,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=422&aid=0000301180,1,0
서울 재개발ㆍ재건축 연말까지 1만7000가구 쏟아져,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001089851,0,0
재개발ㆍ재건축 “고분양가 주의보”…작년 강남3구 15%↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001000504,0,0
"상반기 서울 아파트 평균 분양가 2160만원, 재건축 영향 전년比 28% 상승",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003673701,0,0
[미리보는 이데일리 신문]서울시 재건축 보류에 150가구 집 두고 떠나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004421368,0,0
'재건축 온도차' 개포주공5 본격화… 고덕1지구 무산,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002737916,2,0
올해 재개발·재건축 일반분양 2000년 이후 '최대',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003701309,0,0
"박원순 ""은마아파트 재건축, 연말부터 본격 논의""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0008788623,5,81
서울·성남·전주 등서 도심권 재개발·재건축 단지 공급 꾸준,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004348323,0,0
"박원순 ""한강변 재건축 35층 제한 시민이 결정…변함 없다""(종합)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0003459942,1,12
